id2,cuisine
d10820729,"['Japanese', 'Sushi', 'Asian']"
d8526108,
d12870153,['Turkish']
d6162193,
d8511849,"['American', 'Fast Food', 'Vegetarian Friendly']"
d5887267,"['Chinese', 'Asian', 'Vegetarian Friendly']"
d4148638,"['French', 'Belgian', 'European']"
d10778635,
d1408549,
d11711129,"['Italian', 'French', 'Pizza', 'Mediterranean']"
d1359322,"['European', 'Central European', 'Vegetarian Friendly']"
d1035572,
d5581136,['Asian']
d5779846,
d7591537,['Bar']
d5894060,"['Fast Food', 'Turkish', 'Middle Eastern']"
d6681524,
d12535586,
d12006243,
d5977461,
d12187875,
d10788056,"['Fast Food', 'Middle Eastern', 'Vegetarian Friendly']"
d5849062,"['Quick Bites', 'Pizza', 'Vegetarian Friendly']"
d5861695,"['Italian', 'Pizza']"
d6903131,
d10666998,
d7123346,
d8860950,"['Japanese', 'Seafood', 'Sushi']"
d5509365,"['Fast Food', 'Vegetarian Friendly']"
d5936535,
d9602026,
d7108848,
d940947,
d8671301,"['Pub', 'Gastropub']"
d782423,
d13277444,"['American', 'Fast Food', 'Street Food']"
d5526542,"['German', 'European']"
d9740205,
d8521924,
d4768054,
d5811130,
d733520,['Quick Bites']
d11871056,['French']
d12153735,
d11787542,['Cafe']
d7368863,"['Barbecue', 'European', 'Portuguese']"
d8794658,
d8755466,
d1996650,['German']
d12175666,
d12175668,"['Mediterranean', 'Middle Eastern', 'Vegetarian Friendly']"
d12211865,"['Bakeries', 'Cafe', 'Deli']"
d8644204,
d12059608,
d5122206,
d5852565,
d12869413,
d8068552,['Spanish']
d8462257,
d7791808,
d12408500,
d7174418,
d11626474,
d8742716,
d12557770,"['Chinese', 'Asian', 'Vietnamese']"
d13197317,
d9714218,
d5795153,
d997823,
d1367074,"['German', 'Vegetarian Friendly', 'Vegan Options']"
d12243624,"['Vegetarian Friendly', 'Vegan Options']"
d11652380,
d8561373,"['Cafe', 'Vegetarian Friendly']"
d12826080,"['Bar', 'Cafe', 'Pub']"
d11966514,
d10805743,['Pizza']
d8697328,
d6948145,
d6720272,
d8029222,['Dessert']
d1235635,"['Vegetarian Friendly', 'Vegan Options']"
d4970574,
d8340828,['Italian']
d11793284,
d9743784,
d8512936,"['Cafe', 'Vegetarian Friendly', 'Vegan Options']"
d5854820,"['Bar', 'Cafe', 'Pub', 'Gastropub']"
d12223211,"['Asian', 'Vietnamese']"
d9984038,
d5956522,
d9604785,['Vegetarian Friendly']
d10103866,
d10746369,
d7905946,['Italian']
d2459299,
d10043708,['Cafe']
d9745669,"['Indian', 'Vegetarian Friendly']"
d11756568,
d7983116,['Thai']
d4225715,
d12800464,
d10788628,"['Bar', 'Spanish', 'Pub']"
d997735,"['Latin', 'Ecuadorean', 'Vegan Options']"
d10516764,"['Vegetarian Friendly', 'Vegan Options']"
d10836022,
d12898247,
d991378,
d8809313,"['Bar', 'Mediterranean', 'Pub']"
d10357544,"['Turkish', 'Grill', 'Middle Eastern']"
d12412039,"['Mediterranean', 'European', 'Spanish']"
d7207139,"['Japanese', 'Asian']"
d5943793,
d11902653,"['European', 'Greek', 'Swedish']"
d8665437,
d1330259,
d9876864,
d1039344,"['Mediterranean', 'Turkish', 'Middle Eastern']"
d8533299,"['French', 'African']"
d10480669,
d13198239,['Italian']
d11502865,['French']
d4521003,"['Bar', 'Pub']"
d8297228,"['Quick Bites', 'Fast Food']"
d12147690,"['Italian', 'Mediterranean', 'Vegetarian Friendly']"
d8604033,
d719655,
d8749016,
d1357533,
d12709464,
d12330060,['Cafe']
d11793908,
d11868454,"['Cafe', 'Deli']"
d13112425,"['Middle Eastern', 'Persian', 'Vegetarian Friendly']"
d997793,['Spanish']
d8297560,"['Quick Bites', 'Fast Food', 'Street Food']"
d10794397,"['Cajun & Creole', 'Seafood', 'Diner']"
d8759997,"['Bar', 'Pub']"
d12188812,
d8518306,
d6167685,
d10288705,
d4771928,
d12049156,
d718052,
d8262987,
d12883828,"['Dessert', 'Italian', 'Deli']"
d12326677,"['Fast Food', 'Vegetarian Friendly']"
d10469895,['Cafe']
d11961973,"['French', 'European']"
d10751303,
d5852113,
d8865574,"['Bakeries', 'Cafe', 'Vegetarian Friendly']"
d12252372,['Cafe']
d7083169,
d12541465,
d4770020,
d5852534,
d5520110,
d12603969,
d4768097,"['Italian', 'Pizza']"
d6721857,
d1322101,
d11845298,"['Specialty Food Market', 'Italian']"
d3626515,['Fast Food']
d8091895,
d10063545,['Cafe']
d11767830,"['Italian', 'Mediterranean', 'European']"
d8701791,"['French', 'Asian', 'Vietnamese']"
d8818074,['French']
d946775,
d11256355,"['Italian', 'Healthy']"
d12511852,"['American', 'Bar', 'Diner']"
d10118258,
d5608983,
d7818365,"['Steakhouse', 'Mediterranean', 'Spanish']"
d10815682,
d11045661,['Spanish']
d5823914,
d9805921,
d12568633,
d8381924,"['Bar', 'Cafe', 'Pub']"
d10866278,
d5820207,
d7153919,
d10191990,
d4767722,"['European', 'Czech']"
d5489054,['Spanish']
d10148398,['Spanish']
d6897479,"['Fast Food', 'Turkish', 'Middle Eastern']"
d697500,
d8548440,"['Bar', 'Pub']"
d12545691,
d8420316,
d5864205,['Mediterranean']
d12926423,
d5786792,"['European', 'Portuguese']"
d1035465,
d12962920,['Spanish']
d11894473,
d4768017,
d12880685,"['Italian', 'Pizza', 'European']"
d10779471,
d10392466,"['Dutch', 'European']"
d10598454,
d12117396,
d6575613,
d7393399,['Spanish']
d6695244,
d4834336,"['Italian', 'Pizza', 'Vegetarian Friendly']"
d10277084,
d11706297,
d12937856,"['Bar', 'Cafe']"
d4924016,
d11746437,
d8440777,
d9881399,
d5959428,"['Austrian', 'European', 'Vegetarian Friendly']"
d8656712,"['German', 'European', 'Central European']"
d12035803,"['Italian', 'Pizza']"
d1331386,['French']
d8475310,
d8339614,['Italian']
d7803210,['Spanish']
d9582565,"['German', 'Austrian', 'European']"
d9749057,"['Quick Bites', 'European']"
d9729591,"['Chinese', 'Vegetarian Friendly']"
d10831304,"['Mediterranean', 'Spanish']"
d12957208,
d8762904,
d5768624,
d5081089,['Fast Food']
d1175861,
d10644247,
d11924321,
d12500382,"['American', 'Fast Food', 'Barbecue']"
d11705415,
d11894290,
d12344202,['French']
d8340035,['Italian']
d5122244,['Turkish']
d10444168,"['Cafe', 'Fast Food', 'Deli']"
d12124682,['Cafe']
d12440302,
d8361784,"['European', 'Portuguese']"
d8572742,['Fast Food']
d4769151,"['European', 'Czech', 'Central European']"
d752009,
d9786777,"['Italian', 'Pizza', 'European']"
d7716644,['German']
d10068657,['Cafe']
d7926844,['Healthy']
d1856776,['Cafe']
d5786796,
d12623505,
d4149019,
d8700085,
d11805155,
d6518111,
d5292578,"['Mediterranean', 'Spanish']"
d11777712,
d9715643,"['Cafe', 'Fast Food', 'Mediterranean']"
d12219120,['Fast Food']
d10461603,['Pizza']
d1408863,
d3703217,
d9456848,
d8396433,
d11882497,
d12956476,
d8353459,['Spanish']
d12356571,"['Japanese', 'Sushi', 'Asian']"
d10154155,['Fast Food']
d8487228,['French']
d10373909,['Cafe']
d12434097,"['Italian', 'Bar', 'Cafe']"
d9881565,['Chinese']
d11833215,
d12851489,['Vegetarian Friendly']
d3384693,
d12253935,"['Bar', 'Pub']"
d10757830,"['Quick Bites', 'Italian']"
d12480574,['Cafe']
d5122792,
d11538820,['Deli']
d4611261,
d8338347,['Italian']
d7821249,
d8875564,['Cafe']
d5093827,['Cafe']
d8581460,['Fast Food']
d8697537,
d8113171,
d6109104,"['Italian', 'Pizza']"
d8536580,"['Italian', 'Vegetarian Friendly']"
d7755619,
d5518852,['Fast Food']
d12645274,['Cafe']
d7046257,
d8811412,
d6432239,"['Italian', 'Wine Bar']"
d8856384,
d5813931,['Italian']
d8619453,['Pizza']
d10793201,
d13149876,['French']
d5859968,['Spanish']
d7123740,"['Bar', 'European', 'Pub']"
d1332475,"['Japanese', 'Sushi', 'Asian']"
d10767916,
d10058217,"['Turkish', 'Middle Eastern']"
d11661577,['Israeli']
d8339154,"['Italian', 'Pizza']"
d12347855,
d11701818,['Fast Food']
d10516740,"['French', 'British']"
d8339603,
d10106577,"['French', 'Belgian', 'European']"
d6787102,
d10818704,
d8339847,
d12213564,"['American', 'Diner', 'Vegetarian Friendly']"
d10425589,"['French', 'German', 'Mediterranean', 'Healthy']"
d7260258,
d13322757,"['Italian', 'Pizza', 'Vegetarian Friendly']"
d11916506,
d10700783,['Cafe']
d10747371,"['Quick Bites', 'American']"
d12661757,"['Chinese', 'Asian']"
d1990533,
d12431440,['Healthy']
d12207885,
d9796584,['Cafe']
d5824670,['Italian']
d8431271,"['Bakeries', 'Cafe']"
d2615518,
d4166865,"['Bar', 'Pub']"
d5609024,
d10147300,"['German', 'Cafe']"
d12621186,
d4913048,"['American', 'Fast Food', 'Deli']"
d10678801,
d5848674,['Italian']
d12540900,['Fast Food']
d11947395,"['Hawaiian', 'Vegetarian Friendly']"
d4794288,['Italian']
d5505822,"['Italian', 'Vegetarian Friendly']"
d10180789,
d8809299,['Quick Bites']
d13100124,
d10736304,
d7014733,['French']
d5796680,
d10090769,"['Italian', 'Mediterranean']"
d10041901,"['French', 'Belgian', 'Swiss']"
d7098595,['Turkish']
d1023317,"['Dessert', 'Cafe']"
d5530895,
d7897570,
d8420131,
d10080643,"['European', 'Portuguese']"
d8553219,"['Cafe', 'Spanish']"
d8642135,['Dessert']
d12878806,
d878230,
d12802845,['Cafe']
d8320674,
d11795905,['Cafe']
d12592468,"['Italian', 'Pizza', 'European']"
d7220710,
d11749954,
d6414869,
d12388725,"['Peruvian', 'Latin', 'Spanish']"
d5531945,
d8626032,
d11888649,['Spanish']
d5795107,"['Mediterranean', 'Spanish']"
d9770859,"['Cafe', 'British', 'Healthy']"
d10736328,
d4767482,
d11677900,"['Chinese', 'Asian', 'Vegetarian Friendly']"
d11855407,
d13201924,
d7710843,['European']
d11836135,
d1336582,
d5580909,"['Cafe', 'European', 'Vegetarian Friendly']"
d7706932,
d10788494,
d10884217,"['Asian', 'Thai', 'Vegetarian Friendly']"
d11912912,
d12251504,"['Italian', 'Pizza']"
d5823580,
d10674382,
d8788050,"['Italian', 'Pizza']"
d9569831,
d8297494,"['Quick Bites', 'American', 'Fast Food']"
d8471643,"['Chinese', 'Street Food', 'Soups']"
d8129905,"['Italian', 'Bar', 'Cafe']"
d12241314,"['European', 'Portuguese']"
d5936380,"['European', 'Swedish']"
d5768430,
d6654422,
d11892814,"['Quick Bites', 'Bar', 'Pub']"
d10464945,
d10678196,['German']
d6458681,
d5824017,
d13009015,"['Bar', 'Pub']"
d8338500,['Italian']
d8094624,
d7247241,"['Cafe', 'Vegetarian Friendly']"
d782392,
d12143376,"['American', 'Vegetarian Friendly']"
d11837208,
d9752384,"['Latin', 'Spanish', 'Venezuelan']"
d11667021,"['Belgian', 'European']"
d12356983,
d8695085,['American']
d13323427,['International']
d1909686,['Italian']
d13195827,
d5220335,
d12363410,
d5489102,
d1341006,
d8610876,
d5799857,['French']
d12347302,
d12460100,['Healthy']
d12595084,"['Bar', 'Spanish', 'Pub']"
d1038922,
d8381516,
d10862894,
d11914393,"['Mediterranean', 'Spanish']"
d1342365,
d13198025,['Vegetarian Friendly']
d10615056,['Italian']
d9695209,
d1059321,['Bar']
d6482539,
d12174363,
d8800060,['Turkish']
d8008221,"['German', 'Cafe', 'Central European']"
d2153188,"['Italian', 'Pizza']"
d5877973,
d4149712,
d5122262,"['Quick Bites', 'Cafe']"
d12357191,"['Cafe', 'Vegetarian Friendly']"
d12369037,"['Bar', 'Pub']"
d8828412,
d5775854,['Spanish']
d8417935,"['Cafe', 'Vegetarian Friendly']"
d8438426,"['Pizza', 'Mediterranean', 'Spanish']"
d5122281,['Chinese']
d5575295,
d5814177,['Pizza']
d8829834,
d8727668,"['Mediterranean', 'European', 'Spanish']"
d10501129,"['Quick Bites', 'American', 'Fast Food']"
d2228677,
d7886703,"['Italian', 'European', 'Vegetarian Friendly']"
d12950787,['Pizza']
d12523744,['Vegetarian Friendly']
d7276831,
d3498687,"['German', 'Bar']"
d10451897,
d5852162,
d8462386,
d11749781,['Dessert']
d6591815,['French']
d9785222,"['Japanese', 'Sushi', 'Asian']"
d12851602,['Spanish']
d8527701,
d7950862,"['Specialty Food Market', 'Spanish']"
d5873310,
d7060103,
d12335576,['Fast Food']
d10080181,"['European', 'Portuguese', 'Vegetarian Friendly']"
d5959694,"['Italian', 'Vegetarian Friendly']"
d6884319,"['Mediterranean', 'European', 'Vegetarian Friendly']"
d991599,['Spanish']
d9791247,['Korean']
d12149470,['Vegetarian Friendly']
d743836,
d8411260,"['Bar', 'Cafe', 'European']"
d7236796,['Cafe']
d5799885,"['French', 'European']"
d2179519,['French']
d12164815,"['Cafe', 'British', 'Vegetarian Friendly']"
d1207089,
d1035056,
d5953218,
d5889182,['Spanish']
d12571184,['Indian']
d12910515,"['Cafe', 'Spanish']"
d10878602,"['European', 'Czech']"
d5512170,"['Quick Bites', 'Fast Food']"
d7304064,
d5487017,
d7372183,['French']
d8359606,
d12871676,"['Moroccan', 'Mediterranean']"
d7813913,['French']
d9810491,
d991756,"['Mediterranean', 'Spanish']"
d8339591,"['Italian', 'Pizza']"
d8472491,
d3856305,['French']
d12254421,['European']
d12624396,"['Italian', 'Pizza', 'Contemporary', 'Pub']"
d7724095,
d743851,
d5825951,"['Italian', 'Pizza', 'Fast Food']"
d11626532,"['Fast Food', 'Turkish', 'Arabic']"
d8795806,"['Italian', 'Pizza']"
d8411400,
d12964005,
d10079566,"['Indian', 'Vegetarian Friendly', 'Vegan Options']"
d12130311,
d5243332,"['Italian', 'Cafe']"
d13495398,
d12571620,"['Chinese', 'Japanese', 'Barbecue']"
d2143293,
d8002670,['Cafe']
d10044687,"['Italian', 'Cafe']"
d5984631,
d12590393,
d8791280,
d4913147,"['Quick Bites', 'Fast Food']"
d11894623,
d4923404,['Fast Food']
d13290215,
d5243341,
d5826307,
d1341391,"['German', 'Cafe', 'European']"
d10699784,['Italian']
d7144618,
d12435032,
d8713169,
d10353712,['Cafe']
d2615344,
d7133679,"['European', 'Middle Eastern', 'Persian']"
d7608418,['Cafe']
d12242862,"['French', 'Vegetarian Friendly']"
d10071725,"['Bakeries', 'Austrian', 'Cafe']"
d11853934,['French']
d10317515,
d12676099,"['Quick Bites', 'Fast Food', 'Middle Eastern']"
d7098139,"['French', 'Bar', 'European']"
d953107,
d4769892,
d12160482,
d10911068,
d12225754,
d7345322,
d8037572,"['Indian', 'Vegan Options']"
d1119734,"['French', 'Bar', 'Pub']"
d7133278,
d5513932,"['Mediterranean', 'European', 'Croatian']"
d12181545,
d10785685,
d8765902,
d6816766,"['Cafe', 'British']"
d1037118,
d8372888,['Cafe']
d10467063,
d10050766,"['Dessert', 'Cafe', 'Spanish']"
d9558608,"['Chinese', 'Asian']"
d7649061,
d5866647,
d8339609,"['Italian', 'Pizza', 'Vegetarian Friendly']"
d10607499,"['Cafe', 'Vegetarian Friendly']"
d2447021,"['Cafe', 'Vegetarian Friendly']"
d8499643,
d8651305,['Fast Food']
d5956607,
d5617536,
d12248319,"['Bar', 'Pub']"
d7086406,
d8835639,
d12480153,['Cafe']
d10623662,"['Dessert', 'Italian', 'French']"
d10162385,
d7230148,"['Mediterranean', 'Spanish']"
d8610211,['Cafe']
d7355653,
d8445055,"['Indian', 'Vegetarian Friendly']"
d2136687,
d12374539,['French']
d11856956,['Italian']
d6557919,"['Mediterranean', 'Spanish']"
d5981365,
d13234727,
d11718827,"['Chinese', 'Japanese', 'Seafood']"
d1013065,['Pub']
d10347526,
d1942771,"['French', 'German', 'Mediterranean']"
d5814976,
d12474784,
d5444918,['Spanish']
d8796047,"['Italian', 'Pizza', 'Fast Food']"
d9809710,
d7607493,
d9835896,
d12148162,"['French', 'Wine Bar']"
d12317826,
d10039347,['French']
d12571441,"['Asian', 'Vietnamese']"
d13198159,
d7291598,"['Chinese', 'Asian', 'Vegetarian Friendly']"
d9590753,
d5957383,
d7123344,['Pizza']
d10063815,"['Mediterranean', 'Spanish', 'Gluten Free Options']"
d5433420,
d12477034,
d13001795,['Cafe']
d10661927,
d5778631,
d5439604,
d5798320,['Turkish']
d2617116,
d12158027,
d11659115,"['Asian', 'Fusion', 'Vietnamese']"
d8492834,
d8479737,"['Quick Bites', 'Fast Food', 'Vegetarian Friendly']"
d11686762,"['Steakhouse', 'European']"
d1038899,"['German', 'European', 'Diner']"
d4913256,
d695983,
d4465567,['Spanish']
d1039353,['Vegetarian Friendly']
d5521142,
d11957861,"['Bar', 'Fast Food', 'Vegetarian Friendly']"
d5518627,"['European', 'Central European', 'Vegetarian Friendly']"
d5956559,['Vegetarian Friendly']
d10468744,
d8871051,"['Italian', 'Cafe']"
d5804359,"['French', 'European']"
d11749968,
d10686596,
d12284452,
d11964498,
d2153237,"['Chinese', 'Asian', 'Vegetarian Friendly']"
d9681937,
d6715817,
d11929313,
d7384393,"['Japanese', 'Sushi', 'Asian']"
d7359874,
d7965646,
d11426355,
d10284159,"['Bar', 'Pub']"
d9726352,
d11876499,
d814224,
d7987877,['Indian']
d11713919,"['Italian', 'Vegetarian Friendly']"
d12403442,"['Dessert', 'Deli', 'Vegetarian Friendly']"
d1039070,"['Seafood', 'Vegetarian Friendly']"
d5583362,
d12246819,['Cafe']
d5433577,['American']
d10131145,['Pizza']
d7695602,
d12822577,
d1420098,
d12661577,['French']
d12154776,
d12610659,
d9998177,"['Italian', 'Pizza', 'Vegetarian Friendly']"
d4662491,
d9166693,
d1332182,
d12607723,
d8384787,"['Cafe', 'Vegetarian Friendly', 'Vegan Options']"
d1496260,
d12657759,"['Dessert', 'French']"
d6420040,
d5929077,
d5122164,"['Indian', 'Vegetarian Friendly']"
d10467506,"['Dessert', 'Cafe']"
d1328187,
d10192027,"['Steakhouse', 'Dutch', 'Barbecue']"
d1347840,"['German', 'European', 'Central European']"
d4242103,
d958688,
d1128789,"['Belgian', 'Fast Food', 'European']"
d6127086,['Vegetarian Friendly']
d11593123,
d12458928,['Fast Food']
d1340795,"['Fast Food', 'Vegetarian Friendly']"
d9877644,
d1035706,
d2014210,
d9977750,
d1085697,['Vegetarian Friendly']
d6416570,
d12316320,"['Cafe', 'Vegetarian Friendly', 'Vegan Options']"
d8431970,
d12967421,
d8639378,
d6465566,"['French', 'Belgian', 'European']"
d13296673,
d987893,['Spanish']
d8799581,
d1337400,
d5826148,
d4768521,"['European', 'Czech', 'Vegetarian Friendly']"
d13224877,"['European', 'Czech']"
d10480192,['Cafe']
d11946443,"['American', 'Deli']"
d8842283,['Cafe']
d8388681,
d9857755,
d11882314,"['Quick Bites', 'Fast Food']"
d8493669,"['Caribbean', 'Cuban']"
d8338515,
d9747270,"['Chinese', 'Japanese', 'Fast Food']"
d10188075,
d12770418,"['Quick Bites', 'Fast Food']"
d6509354,
d11435252,
d10820783,['Chinese']
d8732927,"['Cafe', 'European', 'Central European']"
d12516716,"['Bakeries', 'Cafe']"
d715465,"['European', 'Vegetarian Friendly']"
d2571006,
d2240309,
d9826225,"['German', 'Vegetarian Friendly']"
d5787827,
d8680853,
d12820510,
d8297532,['Fast Food']
d8629281,
d4793964,"['Fast Food', 'Turkish']"
d12253903,"['European', 'Swedish']"
d8610008,['Italian']
d2218315,
d7228446,"['Bar', 'Grill', 'Pub']"
d5220184,
d1208938,['Fast Food']
d9974846,
d4505956,
d1330663,
d5439847,"['Cafe', 'Vegetarian Friendly', 'Vegan Options']"
d10229532,
d12545462,"['Chinese', 'Asian', 'Vegetarian Friendly']"
d10020878,
d5794540,
d8008358,
d5506626,
d5800655,"['French', 'Bar', 'European']"
d5526177,
d9732900,
d2616952,
d10323550,
d7110801,
d12945991,
d9871748,
d10329534,"['Bakeries', 'Cafe']"
d5443482,
d10755742,"['Italian', 'Mediterranean', 'Vegetarian Friendly']"
d10671565,"['Italian', 'Spanish']"
d7355680,
d11890659,"['Asian', 'Fusion', 'Vietnamese']"
d12850736,"['European', 'Portuguese', 'Vegetarian Friendly']"
d12431270,
d11815263,
d1924294,
d10047799,['Mediterranean']
d10801075,"['Austrian', 'European']"
d10681024,"['Seafood', 'Mediterranean', 'Spanish']"
d10690659,
d5863935,
d12613463,
d10071789,
d5243357,['British']
d10796501,['Sushi']
d12590423,
d8066000,
d7891301,
d7077606,['Cafe']
d1356854,"['German', 'European', 'Central European']"
d12326272,"['Dessert', 'Cafe', 'Healthy']"
d6019948,"['German', 'Austrian', 'European']"
d5122833,['American']
d4472183,
d7993931,['Seafood']
d5551817,['Italian']
d8123089,
d11687682,"['Chinese', 'Bar', 'Asian']"
d3613475,
d12525312,"['Austrian', 'European']"
d10719140,"['Asian', 'Thai', 'Halal']"
d11626695,"['Japanese', 'Sushi', 'Asian']"
d8554336,['French']
d1336965,
d9451474,['Cafe']
d8341371,
d959072,['Vegetarian Friendly']
d12611429,"['Seafood', 'Mediterranean', 'European']"
